Sample	Method	chr_number	chromosome	Mean_depth	SD_depth	CV_depth	Q25_depth	Median_depth	Q75_depth	Min_depth	Max_depth
8036	normalinput	1	NC_060173.1	14.468795867459985	3.0959756394242577	0.2139760397329982	13.2891	14.8663	15.9814	1.8441	50.2899
8036	normalinput	2	NC_060174.1	14.60875222504903	2.930440090376742	0.20059482461151176	13.6382	15.0359	16.0844	1.76277	50.2301
8036	normalinput	3	NC_060175.1	15.071705167842497	7.855869553822256	0.5212329637779677	12.9487	14.9947	16.1178	0.087	143.117
8036	normalinput	4	NC_060176.1	14.902907574598588	6.137028677807524	0.41180076083058076	13.1854	14.9862	16.1335	0	152.586
8036	normalinput	5	NC_060177.1	13.957586143797197	4.4855230689346675	0.3213681092649427	12.095	14.4086	15.7	2.49482	91.0546
8036	normalinput	6	NC_060178.1	13.86619301971652	2.577245822827499	0.1858654224099491	12.9594	14.3026	15.3033	3.18224	35.2089
8036	normalinput	7	NC_060179.1	13.798067435423082	8.326953183608564	0.6034869174672388	11.9157	13.9718	15.1699	2.7013	229.969
8036	normalinput	8	NC_060180.1	14.417061417729395	4.652242084027464	0.3226900371185466	13.3182	14.6401	15.6213	3.18137	86.5014
8036	normalinput	9	NC_060181.1	13.801747435548721	11.07573008191152	0.8024875207746603	11.4935	13.7402	15.2174	1.13291	277.215
8036	normalinput	10	NC_060182.1	13.763748175302137	6.099811136089945	0.4431795073841537	11.7971	14.0706	15.4035	1.70793	120.934
8036	normalinput	11	NC_060183.1	14.109694250783113	8.409303747413245	0.5959947535324173	12.238	14.1999	15.3082	2.61387	159.723
8036	normalinput	12	NC_060184.1	13.679355498507766	5.211222775968752	0.38095528524989547	12.2942	14.0071	15.071	2.85509	124.686
8036	normalinput	13	NC_060185.1	12.958329149077736	3.3525609659520885	0.25871861467500196	11.2868	13.3704	14.8631	2.23574	67.0663
8036	normalinput	14	NC_060186.1	13.509815032454993	5.99807068176089	0.4439787419258933	11.3401	13.8098	15.1947	3.35907	135.497
8036	normalinput	15	NC_060187.1	13.996849884989437	4.294770460212733	0.3068383597382543	12.1021	14.3435	15.6757	2.85681	82.3328
8036	normalinput	16	NC_060188.1	14.66282454471774	7.04554066776247	0.48050364691164604	13.0428	14.5562	15.6134	1.70961	186.294
8036	normalinput	17	NC_060189.1	14.57993598358461	9.855733877602626	0.6759792284890063	12.5994	14.4029	15.4948	4.69161	180.162
8036	normalinput	18	NC_060190.1	14.851165127594218	11.148095603091818	0.7506546124369792	12.6026	14.6448	15.6236	2.48594	283.787
8036	normalinput	19	NC_060191.1	13.139226822883296	3.5862679839758416	0.27294360865511447	10.9688	13.5608	15.2289	2.36426	64.8966
8036	normalinput	20	NC_060192.1	13.052053884993247	2.659058516276559	0.20372720950331372	11.7887	13.6725	14.7136	3.23702	22.644
8036	normalinput	21	NC_060193.1	13.271710554520267	4.524048136094817	0.34087905379717254	11.7088	13.8066	15.0358	2.67135	85.0884
8036	normalinput	22	NC_060194.1	14.128267978238565	5.667727256638003	0.4011622136108876	12.4694	14.4481	15.3491	2.95251	84.5418
8036	normalinput	23	NC_060195.1	13.070711336581622	6.718524405394568	0.51401367778593	10.9504	13.3163	14.6806	2.66665	158.612
8036	normalinput	24	NC_060196.1	13.5605251181779	4.177079569665787	0.3080322873386671	11.6052	13.6732	15.327	2.96172	66.9094
8036	normalinput	25	NC_060197.1	13.683742538232794	5.603644248758761	0.40951108463945507	11.4834	13.8111	15.0724	3.36258	67.8783
8036	normalinput	26	NC_060198.1	15.506717335413706	7.562125234786008	0.48766770369353984	13.5288	15.0663	16.119	5.37427	132.132
8036	normalinput	27	NC_060199.1	14.182468459061656	6.896678755892603	0.48628197381860444	13.1853	13.815	14.9917	0.31194	45.0609
